,0,1
197,牛啊，骑车上的木板能挡住了子弹,130****9858_m1512
198,这是偷袭，还是汽车质量太好了😁,信力朋
199,终于知道谁是好的谁是坏的了,喜欢吃拉面的青阳冷菱
200,钢丝绳和上吊勒痕一致吗,洪涛骇浪👌
201,这个人也是生死钟声里面的,明月沣
202,这个人在重耳传奇里面也有,明月沣
203,这部剧怎么现在才上映,明月沣
204,王奎荣是雪豹里面的人物,明月沣
205,看这剧好像是之前拍的,明月沣
206,安泽豪之前是猎手里面的,明月沣
207,这不是新还珠格格里面的皇上吗,明月沣
208,邱心志之前在新还珠格格里面也有,明月沣
209,安泽豪在猎手里面也有,明月沣
210,这哥们什么时候能演一次好人,用户89f02384
211,此剧感觉九十年代代拍的,谁缘？随缘！
212,贤哥也来演此类电视剧？？？,谁缘？随缘！
213,人家辛辛苦苦拍了，看着玩啊，打发时间,琮璋
214,精神病我刚往嘴里放了块肉你这这样😡,喜欢跳远de东里以欣
215,喜欢看这类型的剧，比好多排名第一的好看多了,不要强迫我取昵称
216,没一个熟悉一点的演员 弃剧了,勤劳的厚德财务
217,我裂开了,qin135327
218,这女人不漂亮,爱懒床de申屠天路
219,这手铐穿越了,胡洪珍👏
220,看到这里觉得太吵,爱吃大闸蟹de女娲贝丽
221,神剧不看！,喜欢吃汉堡的秃发韵宁
222,这女的最后肯定放水,華燈初上，舊人可好
223,这是几几年拍的？,你的无线网卡
224,是李修贤吗,小亚♥♥
225,片头太长了,闻香煮茶
226,看不成走了,幻透人心
227,胯一开，钞票来，汽车开！,我也来080
228,这剧应叫《电话连线》,我也来080
229,什么东西拍的🦊,蒲缇蓝蓝缇蒲
230,国产神剧？😹😹,蒲缇蓝蓝缇蒲
231,唉！又是神剧,巴图鲁长城
232,不踩着水跑会死啊,巴图鲁长城
233,董小姐上线了哈哈哈,超爱跳街舞の西门南琴
234,朕的大清亡了吗,超爱跳街舞の西门南琴
235,能好好吃个饭吗,爱吃烤面包的颛孙韶敏
236,反特谍战好看,易束春花
237,张东洋还是张东海啊？？？,anne6601
238,贤哥？缺钱了,爱吃龙虾de褚师以云
239,那么多人既然抓不到,阿云阿田
240,签了就挂了,阿云阿田
241,酒被吓醒了,Abbvoil少女
242,新出的嘛,瑶瑶姐姐Caden
243,李修贤！,部长🤟
244,不准外传,沈拉拉妈妈
245,这两货看着有问题，,恒泰李
246,字慕又臭又长[咒骂],袁小弟0915
247,三分钟到了？,一帆风顺（陈新奇）
248,时间到了？？？,一帆风顺（陈新奇）
249,谢谢助手的红包！[玫瑰花][玫瑰花][玫瑰花][玫瑰花][玫瑰花],流连忘返💝
250,奎大爷在，有看头,父子同心🍀
251,四川哥在,父子同心🍀
252,要不没宣传，真烂的剧,♥﹌vayゞ属于她づ_qq1424
253,我是湖南姐,探索者*
254,那波是坏蛋,喜欢吃拉面的青阳冷菱
255,不看了，太假了,敖鲁古雅驯鹿特产店
256,有看的吗,敖鲁古雅驯鹿特产店
257,感觉没啥意思,敖鲁古雅驯鹿特产店
258,没有太熟悉的演员,敖鲁古雅驯鹿特产店
259,看看再说,继续努力99999
260,没什么看头,免八哥
261,这么快领饭盒,免八哥
262,怎么还有手烤,免八哥
263,应该是13年拍的,明月沣
264,神探狄仁杰5的窦天德,明月沣
265,不可能是自杀,明月沣
266,周卫国雪豹里面的,明月沣
267,琅琊榜里面的人,明月沣
268,生死钟声,明月沣
269,这是战争剧还是谍战剧,明月沣
270,好像姜武,明月沣
271,还是谍战好看,明月沣
272,谍战剧，yyds,小汇兔
273,这是司令员吧！,爱吃冰激凌de令狐贝丽
274,用力过猛,爱吃栗子de司马新霁
275,好久没有谍战片,Follow zhe feeling
276,李修贤？,秘制凤爪
277,看评论果断弃剧,青竹631698
278,这车能防子弹,喜欢喝黄酒の尉迟轶丽
279,看来剧组没钱,熊子墨188
280,抓人还需要报备,熊子墨188
281,五角星演得不错,熊子墨188
282,大侠是客串的吗,熊子墨188
283,抓坏人吗,熊子墨188
284,嗯，看看有没有大牌,熊子墨188
285,签了你就挂了,糖加三勺长弓
286,很明显国军是好人,笑容在路上
287,我劝你善良,霸气®萌妹子
288,追剧怎么样[666][666][666][666][应援][应援],꧁ღ寻觅ೃ꧂
289,估计偷的是假的,惠12345
290,老戏骨也在,慧Zi小姐
291,道具不要钱啊,teibin
292,都没人啊,teibin
293,剧组没给费,佐罗之光
294,这是渣皮不是特务！,佐罗之光
295,调监控呀,华哥lzh
296,导演死了没有？,喜欢吃火锅的主父姝惠
297,该死！5分钟正片看完还不给30金币！,用户9191748418f00
298,暗战一一向战斗在敌人心脏里的地下工作者致敬！,用户@df1106441b680
299,这都道演不好，总要你演坏人,用户@ddfe6a0411d80
