,0,1
60,这电视剧过了，昭昭是西决的学生都那么维护，那陈医生是雪碧的爸爸，不是亲情很重要的吗？可在西决这看不到，和现实不一样，好人是有没有这么好的，演的过了，不喜欢西决这种人。,蝴蝶飞飞😆
61,原生家庭的痛，谁都不会懂，不身临其境的感受，谁都不会明白,Lina钰
62,在学校扫公位[捂脸笑][捂脸笑][捂脸笑]，但是扫到现在还没有扫完，所以来追剧了[捂脸笑][捂脸笑][捂脸笑][捂脸笑][捂脸笑][捂脸笑],🍬Never ending
63,赶紧赶紧。,奔跑的舍得不舍得
64,看得稀里糊涂的 结局也是[捂脸笑],hjf.👍
65,为什么好多人都要说西决怎么怎么做很自私啊？西决也没有办法如所有人的意啊，所以所有的苦处都要他一个人承担吗？抱抱西决[大哭][大哭][大哭],心宴
66,前十几集还行，二十多集开始越来越难看[捂脸笑],r乙醇可以
67,看演员表—看剧情介绍—看讨论—撤退,远的要命的太阳
68,#谈谈原生家庭对你的影响#原生家庭对我的影响特别大，虽然我现在还是学生，但我对家里真的没有什么感觉，在校再累，也不怎么想回家。爷爷奶奶那辈的和我相隔太远了，总是在一些小事上斤斤计较，还不许我反驳。他们两个人几乎每天都会吵架。爸爸妈妈也是，脾气都不好，两个人的关系很差很差，是那种一见面就吵架的，我的童年都是在争吵中度过。他们也总喜欢贬低我，说像我这样不听话的小孩，以后是不会有出息的，导致我从小就有些自卑，没有安全感。不过还好我还有时间，我还可以慢慢调整，我相信一切都会变好的,游戏和人生都充满BUG
69,早就该离婚了。折腾个啥。,老美疯黄金冲
70,我这是手滑点进来的，没想到还不错[大拇指],粑粑的心情🥰……
71,这是谁的小说来着？大学时看过，到现在不记得了，名字还很熟悉,如年_qq1198
72,广告好长,帆船玫瑰
73,噢噢噢噢噢,渴望光明的黑暗
74,啊 是那个东霓、西决小说改编的吗,Taotao哈士奇
75,片片相思赋予谁歌曲是2012年发布的，目前应该在2010年之前的故事吧？,淡墨123🍄
